frame_start,frame_end,joint,diff_angle_rad,axis_x,axis_y,axis_z
0,1,13,0.020132437,0.186451122,-0.924297750,-0.333760381
0,1,16,0.026475666,0.337102294,0.098944902,0.936439216
0,1,18,0.016399318,-0.701761067,-0.264031053,-0.662684143
0,1,20,0.040294979,-0.835197031,0.052075267,-0.547488689
0,1,14,0.017235760,-0.255645841,0.931971431,0.256617159
0,1,17,0.037116330,-0.276285946,0.670408607,-0.688672185
0,1,19,0.027742160,-0.855500400,-0.495515674,-0.151183575
0,1,21,0.041633707,-0.756804526,-0.322688162,0.568425059
1,2,13,0.014033337,0.224208012,-0.974287331,0.011992448
1,2,16,0.016801465,0.518330932,0.009092490,0.855008900
1,2,18,0.013741479,-0.299939245,-0.194793612,-0.934758484
1,2,20,0.040217984,-0.823110402,-0.045539424,-0.566072702
1,2,14,0.013264748,-0.532923877,0.837019444,0.123342395
1,2,17,0.030469984,-0.257335335,0.851718724,-0.456497580
1,2,19,0.023109816,-0.810955167,-0.532768548,-0.241958886
1,2,21,0.043019488,-0.752622426,-0.305318326,0.583558857
2,3,13,0.013138329,0.300429285,-0.808420002,0.509164870
2,3,16,0.012236312,0.857586622,-0.056342453,0.512624979
2,3,18,0.016928699,0.152739525,-0.318035781,-0.936024666
2,3,20,0.040442642,-0.803428531,0.001780323,-0.595401824
2,3,14,0.009593214,-0.884276807,0.464250386,-0.045973133
2,3,17,0.022871293,-0.241699398,0.949959517,-0.198934361
2,3,19,0.014583221,-0.914774477,-0.295440406,-0.276017398
2,3,21,0.038460296,-0.781019330,-0.325620651,0.533068955
3,4,13,0.011070115,0.112354666,-0.861913383,0.497241944
3,4,16,0.020096878,0.790772378,-0.130335942,0.598747790
3,4,18,0.025240105,0.218519121,-0.414672315,-0.883500874
3,4,20,0.041398235,-0.651415050,0.056262776,-0.756654024
3,4,14,0.012138498,-0.837881625,0.094588883,0.538883150
3,4,17,0.018178295,0.013746797,0.749285996,-0.662131667
3,4,19,0.016644638,-0.985878229,0.165412098,-0.024443608
3,4,21,0.040009946,-0.746662259,-0.232189775,0.623575985
4,5,13,0.012294627,-0.385081559,-0.637520194,0.669302225
4,5,16,0.029337799,0.888168633,-0.240285903,0.392268687
4,5,18,0.033503745,0.377747923,-0.561951637,-0.735811114
4,5,20,0.037436150,-0.355716527,-0.025275024,-0.934318602
4,5,14,0.021462271,-0.703910112,-0.222402751,0.674875915
4,5,17,0.023599837,0.243024960,0.192857683,-0.950526357
4,5,19,0.015655527,-0.731599689,0.456352949,0.507663071
4,5,21,0.036192644,-0.829144776,-0.154823184,0.537104666
5,6,13,0.013192656,-0.273921102,-0.391533345,0.879447162
5,6,16,0.030912792,0.878506839,-0.324599236,0.350681752
5,6,18,0.044917513,0.417830884,-0.663480163,-0.620817184
5,6,20,0.030989826,-0.643531501,-0.138976514,-0.752712786
5,6,14,0.019036779,-0.588192403,-0.293862104,0.753908455
5,6,17,0.028320549,0.146574870,-0.165723473,-0.975165009
5,6,19,0.016179772,-0.820379019,0.155613959,0.552320182
5,6,21,0.035474021,-0.799527287,-0.109286100,0.590690136
6,7,13,0.019519117,-0.122708566,-0.247851387,0.960936427
6,7,16,0.031020585,0.851758361,-0.431603372,0.296761543
6,7,18,0.049743697,0.354469657,-0.612739921,-0.706455052
6,7,20,0.027125100,-0.861043394,-0.296406746,-0.413037688
6,7,14,0.014745804,-0.489389420,-0.549337387,0.678117514
6,7,17,0.024744025,0.073123224,-0.380701512,-0.921846986
6,7,19,0.020484637,-0.895650923,-0.252682656,0.365910709
6,7,21,0.033942100,-0.888334632,-0.066886514,0.454353333
7,8,13,0.021617237,-0.111323066,-0.177202329,0.978059471
7,8,16,0.034945831,0.527470410,-0.414893627,0.741454840
7,8,18,0.066992044,0.496491164,-0.507716358,-0.704082131
7,8,20,0.047013212,-0.990256965,-0.134259611,0.037941076
7,8,14,0.011091632,-0.780982375,0.154032558,-0.607839763
7,8,17,0.022161843,0.300429106,-0.784986675,-0.541792452
7,8,19,0.042439152,-0.955318928,-0.277796477,-0.102253892
7,8,21,0.030889643,-0.778027534,-0.166531056,0.605917335
8,9,13,0.022269167,0.026883790,-0.207035765,0.978280485
8,9,16,0.025689526,0.690785766,-0.443879455,0.571095824
8,9,18,0.051412586,0.344630420,-0.454783708,-0.821205020
8,9,20,0.036126703,-0.904143870,-0.247780144,-0.348069310
8,9,14,0.005567265,0.558337569,-0.839325726,-0.075144663
8,9,17,0.018606082,-0.250946939,-0.513814330,-0.820452988
8,9,19,0.034485668,-0.708434403,-0.687558830,0.160019159
8,9,21,0.035547879,-0.834111273,-0.109742828,0.540591240
9,10,13,0.029043756,0.215839177,-0.188447669,0.957980216
9,10,16,0.020037470,0.634384334,-0.684967220,0.359625518
9,10,18,0.044087037,0.370210350,-0.278756768,-0.886173964
9,10,20,0.034713078,-0.956247628,-0.171890512,-0.237085804
9,10,14,0.011304543,0.612386167,-0.401412576,-0.682711244
9,10,17,0.013741479,-0.374642223,-0.925133824,-0.072880022
9,10,19,0.027535124,-0.576762795,-0.816530764,0.021749558
9,10,21,0.045039438,-0.738898635,-0.115392111,0.663967013
10,11,13,0.024974208,0.138851017,-0.299570829,0.944027841
10,11,16,0.019198906,0.701200902,-0.574950516,0.422128648
10,11,18,0.037090626,0.273019373,-0.217943937,-0.936986089
10,11,20,0.028210891,-0.982565761,-0.126709536,-0.136976302
10,11,14,0.009082564,0.702462971,-0.351570994,-0.618511260
10,11,17,0.015347922,-0.002299561,-0.997551560,0.066773199
10,11,19,0.014599560,-0.602690399,-0.788879275,0.125746399
10,11,21,0.040123016,-0.734907508,-0.108459197,0.669567049
11,12,13,0.018733785,0.088416629,-0.406070769,0.910019398
11,12,16,0.017455684,0.453794926,-0.584221363,0.673068643
11,12,18,0.033339664,0.190507039,-0.125981390,-0.973574758
11,12,20,0.021001868,-0.992600977,-0.113049299,0.046897806
11,12,14,0.007437283,0.779237747,-0.381511003,-0.498730421
11,12,17,0.015425399,0.235574722,-0.966115952,-0.108449899
11,12,19,0.007993514,-0.269540459,0.055693459,0.962186337
11,12,21,0.025484525,-0.742349029,-0.036860917,0.669531405
12,13,13,0.013461011,0.028240260,-0.627983153,0.778167903
12,13,16,0.015002273,0.384989083,-0.265607536,0.883608878
12,13,18,0.024916861,0.226808414,-0.257892758,-0.939683259
12,13,20,0.022503475,-0.926399231,-0.000460708,0.377219319
12,13,14,0.005213419,0.896744967,0.380542338,-0.237910762
12,13,17,0.014067275,0.289358377,-0.862511992,-0.418087453
12,13,19,0.009982944,0.123052038,0.406055540,0.907216609
12,13,21,0.021978192,-0.648130000,-0.113060571,0.753853083
13,14,13,0.010265537,-0.006239769,-0.723006904,0.690347850
13,14,16,0.012177718,0.090311624,-0.286507070,0.954898357
13,14,18,0.014269209,-0.267778933,-0.057757854,-0.962474108
13,14,20,0.017482979,-0.682719409,-0.047764812,0.729256630
13,14,14,0.004580485,0.546012104,0.596623361,-0.592609942
13,14,17,0.006730496,0.571203530,-0.596497238,-0.561661839
13,14,19,0.011198593,0.183700949,0.501555860,0.845028996
13,14,21,0.015640290,-0.846165240,0.030056464,0.534704924
14,15,13,0.013354316,0.087145455,-0.957886159,0.273550689
14,15,16,0.010540556,-0.090905488,0.378322303,0.922755003
14,15,18,0.014810338,-0.624235213,0.566414297,-0.538783193
14,15,20,0.018657267,-0.753886461,-0.067919381,0.654579818
14,15,14,0.013065539,0.276206046,0.556641340,-0.783723354
14,15,17,0.006550984,0.084998690,0.125672206,0.987064421
14,15,19,0.008652372,0.350104719,0.755585492,0.557659924
14,15,21,0.015746638,-0.699056745,0.468641579,-0.540906072
15,16,13,0.015034024,0.615057170,-0.749297917,0.248274893
15,16,16,0.012487044,-0.406725168,0.611811101,0.679566979
15,16,18,0.017373538,-0.656560421,0.659656942,-0.367474556
15,16,20,0.021373216,-0.636353970,-0.093935102,0.765924215
15,16,14,0.013793432,0.352599591,0.502814293,-0.790435135
15,16,17,0.017713297,-0.178771883,0.611097276,0.771807194
15,16,19,0.003588120,0.473502904,0.828747749,0.327032328
15,16,21,0.026140340,-0.285398066,0.397478908,-0.872280657
16,17,13,0.014826427,0.497718364,-0.866254151,0.038396660
16,17,16,0.012197280,-0.285678178,0.630367756,0.721684515
16,17,18,0.021283787,-0.696963072,0.716531336,0.037047621
16,17,20,0.008624773,-0.920744419,-0.141547158,0.366511136
16,17,14,0.014648470,0.141237646,0.424223393,-0.894995093
