frame_start,frame_end,joint,diff_angle_rad,axis_x,axis_y,axis_z
0,1,13,0.003164425,-0.819935441,0.070798986,0.570820630
0,1,16,0.011513518,0.647849977,-0.010259066,-0.763789356
0,1,18,0.004026471,0.715148687,-0.387173802,-0.594986916
0,1,20,0.010852606,-0.698825836,-0.316592783,-0.641787291
0,1,14,0.007812505,-0.083816059,0.612128019,-0.789100707
0,1,17,0.018923726,0.091961861,0.983654916,-0.156321749
0,1,19,0.017940659,0.183176011,0.980872631,-0.072259501
0,1,21,0.006905343,-0.628870070,0.626148999,0.461670011
1,2,13,0.006440875,-0.782705307,-0.487819105,0.394642204
1,2,16,0.011346646,0.944920897,-0.178292155,-0.280119956
1,2,18,0.009618035,0.497050732,-0.736309528,-0.461942524
1,2,20,0.011900464,-0.771233737,-0.541714489,0.333373547
1,2,14,0.009568328,-0.248824179,0.558978796,-0.794871271
1,2,17,0.019989818,0.217477843,0.944586575,-0.247641355
1,2,19,0.020670025,-0.006934524,0.998611450,-0.060131829
1,2,21,0.009838604,-0.614437461,0.482499421,-0.626573622
2,3,13,0.010054337,-0.666320324,-0.579235315,0.471308380
2,3,16,0.011409509,0.992001057,-0.108192980,-0.060934220
2,3,18,0.017012993,0.518323302,-0.808830440,-0.277325213
2,3,20,0.016815651,-0.323637128,-0.440765381,0.837332487
2,3,14,0.012807519,-0.262636870,0.570909023,-0.778369546
2,3,17,0.019335026,0.228504315,0.952854514,-0.199012503
2,3,19,0.022269167,-0.036460970,0.996873915,-0.068551943
2,3,21,0.013965214,-0.468266368,0.317283571,-0.825429678
3,4,13,0.012467936,-0.606647074,-0.755704403,0.251024365
3,4,16,0.009417636,0.896046460,0.020723686,0.444919616
3,4,18,0.019786017,0.322055548,-0.946411252,-0.018466849
3,4,20,0.011492792,0.120004974,-0.660286367,0.741950810
3,4,14,0.016223919,-0.214926630,0.644898415,-0.733709693
3,4,17,0.019689381,0.307722569,0.906406581,-0.290877372
3,4,19,0.024188558,-0.143011957,0.988246143,-0.058843739
3,4,21,0.011920482,-0.351624995,0.413395524,-0.839899719
4,5,13,0.023770964,0.117687821,-0.872485161,-0.474817157
4,5,16,0.030555937,-0.617837369,0.595691502,0.513394892
4,5,18,0.039282244,-0.493765026,-0.864607751,0.094681375
4,5,20,0.036317598,0.999308527,-0.032863759,-0.018673383
4,5,14,0.031892244,0.409636557,0.675214648,-0.613625765
4,5,17,0.020037470,-0.191982329,0.946879327,-0.257725537
4,5,19,0.031089682,-0.511863112,0.811575770,-0.281952828
4,5,21,0.013065539,0.086886764,0.418911159,0.904102147
5,6,13,0.012751549,-0.020281555,-0.951889873,0.306261033
5,6,16,0.012079430,-0.377741247,0.020338362,0.925461471
5,6,18,0.027913520,-0.474965692,-0.829808295,0.293505430
5,6,20,0.012039890,-0.912915826,-0.191909179,0.361276627
5,6,14,0.017686356,0.198263556,0.892626822,-0.406088918
5,6,17,0.017993739,-0.153752878,0.899277866,-0.410177708
5,6,19,0.025929710,-0.179969221,0.957788229,-0.225091249
5,6,21,0.017194210,-0.689560235,0.655954778,0.308671743
6,7,13,0.011070115,-0.104593545,-0.871318042,0.483226627
6,7,16,0.013879589,-0.153628007,-0.190087363,0.970581651
6,7,18,0.024618441,-0.667815864,-0.703743279,0.242650703
6,7,20,0.021328548,-0.805565536,0.060191687,0.589911878
6,7,14,0.013496388,0.173040017,0.949250698,-0.269755006
6,7,17,0.017068956,0.028080933,0.984483719,-0.177065447
6,7,19,0.025549930,-0.303868413,0.928286433,-0.215873659
6,7,21,0.020238740,-0.934047401,0.209987551,-0.290829420
7,8,13,0.012352667,0.099677056,-0.712171733,0.697999358
7,8,16,0.014566862,-0.133206189,-0.361932784,0.923373342
7,8,18,0.019136712,-0.735879004,-0.565065384,0.373524964
7,8,20,0.023120129,-0.763606310,0.127416015,0.633020937
7,8,14,0.012973978,0.344845831,0.886755645,-0.310925871
7,8,17,0.017551033,-0.003316279,0.936285079,0.351871967
7,8,19,0.025324978,-0.023631977,0.858551323,-0.512983322
7,8,21,0.013425540,-0.953305185,0.299180806,-0.058019627
8,9,13,0.012352667,0.083235309,-0.679741025,0.728977442
8,9,16,0.014922600,-0.100948006,-0.237949714,0.966815293
8,9,18,0.021771101,-0.846469879,-0.359156728,0.393195480
8,9,20,0.019858187,-0.708921671,0.255152792,0.657718658
8,9,14,0.011262283,0.270871967,0.962152004,-0.059697170
8,9,17,0.016282596,0.070591882,0.790047407,0.609504759
8,9,19,0.028278423,0.131847724,0.808191717,-0.574014843
8,9,21,0.007993514,-0.091099918,0.805782795,0.586638331
9,10,13,0.016572863,0.155731842,-0.884495080,0.440938383
9,10,16,0.020250518,0.180620328,-0.257394254,0.949436307
9,10,18,0.031914663,-0.964212894,-0.062199555,0.258065194
9,10,20,0.025605859,-0.213366956,0.167353451,0.962676883
9,10,14,0.011472028,-0.150562689,0.889607131,0.432643712
9,10,17,0.014599560,0.552920341,0.791518390,0.262566954
9,10,19,0.027439710,0.105769448,0.842343330,-0.528379738
9,10,21,0.003238892,-0.424715191,0.703991592,0.581884742
10,11,13,0.026030658,0.254748255,-0.816291153,0.518646002
10,11,16,0.024020405,0.282627970,-0.695781827,0.660716057
10,11,18,0.042986222,-0.934457064,0.337344259,0.114802852
10,11,20,0.031318910,-0.456165522,-0.175175533,0.872549832
10,11,14,0.009186965,-0.752130210,0.567981005,-0.334253401
10,11,17,0.021069871,0.505697250,0.786176682,0.355982453
10,11,19,0.018112598,-0.032672971,0.816319108,-0.576464653
10,11,21,0.007963631,-0.797292471,0.179505423,-0.578977287
11,12,13,0.036251884,0.248668447,-0.747439444,0.615943968
